"","hierarchy_level1","hierarchy_level2","week","y1","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
"69","B1","4","2012-02-12",7.73512771855503,2.28404822261689,6.85052935556407,0,0,0,0,4.26204463467582,4.77963452313303,0.945877516339224,0,1,0.0626333014187782,0
"70","B1","4","2011-11-13",8.11913905405322,2.28404822261689,7.99862909327072,0,0,0,0,4.46655543983269,4.69508774996023,0.955877516339224,0,0.143291260469556,1,0
"71","B1","4","2012-09-23",8.49000557456014,2.72588097489593,7.62840771629712,0,0,0,0,3.90524815451914,4.41234992583546,0.955877516339224,0.032751247135877,0.373291260469556,1,0
"72","B1","4","2013-09-22",8.22872915355048,2.28404822261689,7.81922744484271,0,0,0,0,3.84964357601741,4.48457044646342,0.955877516339224,0.602751247135877,0.443291260469556,0.0626333014187782,0
"73","A4","4","2013-05-12",10.2683535144729,4.46885027995455,8.49493291927114,0,0,0,0,3.4569459570127,3.53571434869359,0.955877516339224,0.732751247135877,0.823291260469556,0.0626333014187782,0
"74","B1","4","2013-03-24",6.49780214153398,0.779970825840619,8.11244328507593,0,0,0,1,3.51426293741129,3.96885651856091,0.805877516339224,0,1,1,0
"75","A4","4","2013-05-26",10.1054796543942,4.12987491311522,8.72751225208321,0,0,0,0,3.46405667671067,3.44162461185067,0.955877516339224,0.832751247135877,0.813291260469556,0.0626333014187782,0
"76","B1","4","2012-03-18",7.12923308223537,1.47311800640056,6.83541027707242,0,0,0,0,4.50398113784027,4.7917458394469,0,0,1,1,0
"77","A4","4","2013-10-20",9.64600930610026,4.30633135045678,8.09822669038583,0,0,0,0,3.27538529049704,3.65817556919726,0.945877516339224,0.882751247135877,0.763291260469556,0.0626333014187782,0
"78","B1","4","2013-04-21",6.62413813317836,0.0868236452806741,8.11244328507593,0,0,0,0,4.14005241252938,4.02274735979039,0.955877516339224,0,1,0.0626333014187782,0
"79","A4","4","2013-10-13",9.4628952289431,4.19769750945398,8.31265276091647,0,0,0,0,3.45026335457833,3.66521149528583,0.945877516339224,0.842751247135877,0.603291260469556,0.0626333014187782,0
"80","B1","4","2012-05-06",5.7971455389519,0.779970825840619,6.32748215623907,0,0,0,0,4.19520657669051,4.66665414121453,0.625877516339224,0,0.973291260469556,0.0626333014187782,0
"81","A4","4","2011-12-04",10.5115531378211,4.12987491311522,9.18963136959767,0,0,0,0,3.30295384374409,3.40995422858498,0.955877516339224,0.922751247135877,0.643291260469556,0.0626333014187782,0
"82","B1","4","2012-12-16",10.8697406553134,2.92003698933689,10.1877739680466,0,0,0,0,3.40720386511789,4.2420708625316,0.935877516339224,0.902751247135877,0.403291260469556,0.142633301418778,1
"83","A4","4","2013-08-11",10.4488060462098,4.40431175881698,9.28974927349851,1,0,0,0,3.33570786341282,3.66071640902783,0.955877516339224,0.562751247135877,0.623291260469556,0.0626333014187782,0
"84","B1","4","2012-04-29",6.01726946039239,0.779970825840619,6.36996642122483,0,0,0,0,4.09910026377618,4.65847535635682,0.925877516339224,0,0.973291260469556,0.0626333014187782,0
"85","A4","4","2013-07-21",10.4395534140583,4.18116820750277,8.58588669762086,1,0,0,0,3.45169910500444,3.61088133607911,0.955877516339224,0.752751247135877,0.783291260469556,0.0626333014187782,0
"86","B1","4","2013-01-27",9.42583212476411,2.48471891807904,6.76439453085847,0,0,0,0,3.90220493853691,4.25382922444481,0.945877516339224,0,1,1,0
"87","A4","4","2011-11-06",9.81772996183215,4.14726665582709,8.72307328055259,0,0,0,0,3.45837215169229,3.77001151745096,0.955877516339224,0.312751247135877,0.823291260469556,1,0
"88","B1","4","2012-01-22",7.98764740189324,2.57173029506867,6.59691554710245,0,0,0,0,4.36329206686611,4.71008690587237,0.915877516339224,0.212751247135877,1,1,0
"89","A4","4","2012-01-01",9.93267383930237,4.34950352232199,8.58399490742366,0,0,0,0,3.33999511542444,3.72533400310907,0.955877516339224,0.622751247135877,0.773291260469556,0.802633301418778,0
"90","A4","4","2013-08-04",10.3918084551055,4.29151626467164,9.01985862659625,1,0,0,0,3.32001065341551,3.6090487539336,0.955877516339224,0.672751247135877,0.693291260469556,0.0626333014187782,0
"91","A4","4","2011-12-25",10.7360563086513,4.48127279995311,8.8267390138557,0,0,1,0,3.18655719400226,3.74502507239487,0.955877516339224,0,0.753291260469556,0.0626333014187782,0
"92","A4","4","2011-10-30",9.9081017788409,4.16436108918639,8.54617446319939,0,0,0,0,3.449784312653,3.7657818324525,0.955877516339224,0.312751247135877,0.823291260469556,1,0
"93","A4","4","2012-07-22",10.4915774992084,3.87101327919893,9.10615540429253,1,0,0,0,3.46358419855399,3.73434412567671,0.945877516339224,0.482751247135877,0.783291260469556,1,0
"94","A4","4","2012-01-15",10.0148780957329,4.68194349541526,8.43742133142843,0,0,0,0,3.3314021517016,3.76961585793598,0.845877516339224,0.612751247135877,0.893291260469556,0.952633301418778,0
"95","A4","4","2012-05-13",10.5998888915999,4.45627149774769,8.99065856480005,0,0,0,0,3.37261242034827,3.83975704615891,0.945877516339224,0.792751247135877,0.613291260469556,0.0626333014187782,0
"96","A4","4","2013-06-23",10.1175105821813,4.37728308642906,8.01548721334668,0,0,0,0,3.42159974540162,3.74744396302898,0.955877516339224,0.802751247135877,0.813291260469556,0.0626333014187782,0
"97","A4","4","2012-07-08",10.5197190123426,3.64217170677008,8.36867900017016,1,0,0,0,3.4650009638441,3.79547367249677,0.895877516339224,0.232751247135877,0.893291260469556,1,0
"98","A4","4","2012-08-26",10.569659678681,4.34950352232199,9.44672745127504,0,0,0,0,3.41069775437214,3.69230503364347,0.945877516339224,0.492751247135877,0.743291260469556,1,0
"99","A4","4","2013-09-22",10.3044646313043,4.07580769184494,9.42057740828188,0,0,0,0,3.12748996231528,3.70391886953861,0.955877516339224,0.902751247135877,0.673291260469556,0.0626333014187782,0
